Instituto Nacional de Estadística y Geografía,,,,,,,
INEGI. Censos Económicos 2014. Resultados definitivos,,,,,,,
Fecha de consulta: 26/08/2021 05:04:19 a. m.,,,,,,,
,,,,,,,
Año Censal,Entidad,Municipio,Actividad Económica,H001A Personal ocupado total,"H001B Personal ocupado total, hombres","H001C Personal ocupado total, mujeres",
2014,14 Jalisco,070 El Salto,323 Impresión e industrias conexas,94,51,43,
2014,14 Jalisco,070 El Salto,324 Fabricación de productos derivados del petróleo y del carbón,83,62,21,
2014,14 Jalisco,070 El Salto,325 Industria química,2121,1540,581,
2014,14 Jalisco,070 El Salto,326 Industria del plástico y del hule,1629,1363,266,
2014,14 Jalisco,070 El Salto,327 Fabricación de productos a base de minerales no metálicos,727,625,102,
2014,14 Jalisco,070 El Salto,331 Industrias metálicas básicas,510,473,37,
2014,14 Jalisco,070 El Salto,332 Fabricación de productos metálicos,4262,3228,1034,
2014,14 Jalisco,070 El Salto,333 Fabricación de maquinaria y equipo,653,591,62,
2014,14 Jalisco,070 El Salto,334 Fabricación de equipo de computación comunicación medición y de otros equipos componentes y accesorios electrónicos,6439,4224,2215,
2014,14 Jalisco,070 El Salto,335 Fabricación de accesorios aparatos eléctricos y equipo de generación de energía eléctrica,71,58,13,
2014,14 Jalisco,070 El Salto,336 Fabricación de equipo de transporte,3758,1861,1897,
2014,14 Jalisco,070 El Salto,337 Fabricación de muebles colchones y persianas,325,253,72,
2014,14 Jalisco,070 El Salto,339 Otras industrias manufactureras,89,57,32,
2014,14 Jalisco,072 San Diego de Alejandría,311 Industria alimentaria,111,52,59,
2014,14 Jalisco,072 San Diego de Alejandría,315 Fabricación de prendas de vestir,19,7,12,
2014,14 Jalisco,072 San Diego de Alejandría,316 Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos,32,14,18,
2014,14 Jalisco,072 San Diego de Alejandría,31C  Subsectores agrupados por el principio de confidencialidad,69,40,29,
2014,14 Jalisco,072 San Diego de Alejandría,332 Fabricación de productos metálicos,19,18,1,
2014,14 Jalisco,072 San Diego de Alejandría,337 Fabricación de muebles colchones y persianas,14,13,1,
2014,14 Jalisco,073 San Juan de los Lagos,311 Industria alimentaria,474,329,145,
2014,14 Jalisco,073 San Juan de los Lagos,312 Industria de las bebidas y del tabaco,12,11,1,
2014,14 Jalisco,073 San Juan de los Lagos,314 Fabricación de productos textiles excepto prendas de vestir,15,3,12,
2014,14 Jalisco,073 San Juan de los Lagos,315 Fabricación de prendas de vestir,7,4,3,
2014,14 Jalisco,073 San Juan de los Lagos,31C  Subsectores agrupados por el principio de confidencialidad,134,127,7,
2014,14 Jalisco,073 San Juan de los Lagos,321 Industria de la madera,58,57,1,
2014,14 Jalisco,073 San Juan de los Lagos,323 Impresión e industrias conexas,18,10,8,
2014,14 Jalisco,073 San Juan de los Lagos,325 Industria química,7,2,5,
2014,14 Jalisco,073 San Juan de los Lagos,327 Fabricación de productos a base de minerales no metálicos,57,51,6,
2014,14 Jalisco,073 San Juan de los Lagos,332 Fabricación de productos metálicos,148,142,6,
2014,14 Jalisco,073 San Juan de los Lagos,337 Fabricación de muebles colchones y persianas,38,38,0,
2014,14 Jalisco,073 San Juan de los Lagos,339 Otras industrias manufactureras,8,3,5,
2014,14 Jalisco,074 San Julián,311 Industria alimentaria,205,136,69,
2014,14 Jalisco,074 San Julián,312 Industria de las bebidas y del tabaco,6,5,1,
2014,14 Jalisco,074 San Julián,315 Fabricación de prendas de vestir,48,9,39,
2014,14 Jalisco,074 San Julián,316 Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos,63,16,47,
2014,14 Jalisco,074 San Julián,31C  Subsectores agrupados por el principio de confidencialidad,15,9,6,
2014,14 Jalisco,074 San Julián,321 Industria de la madera,30,29,1,
2014,14 Jalisco,074 San Julián,327 Fabricación de productos a base de minerales no metálicos,12,11,1,
2014,14 Jalisco,074 San Julián,332 Fabricación de productos metálicos,36,36,0,
2014,14 Jalisco,074 San Julián,337 Fabricación de muebles colchones y persianas,9,7,2,
2014,14 Jalisco,075 San Marcos,311 Industria alimentaria,37,22,15,
2014,14 Jalisco,075 San Marcos,31C  Subsectores agrupados por el principio de confidencialidad,20,14,6,
2014,14 Jalisco,075 San Marcos,327 Fabricación de productos a base de minerales no metálicos,17,15,2,
2014,14 Jalisco,075 San Marcos,332 Fabricación de productos metálicos,5,5,0,
2014,14 Jalisco,076 San Martín de Bolaños,311 Industria alimentaria,20,7,13,
2014,14 Jalisco,076 San Martín de Bolaños,316 Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos,3,3,0,
2014,14 Jalisco,076 San Martín de Bolaños,31C  Subsectores agrupados por el principio de confidencialidad,10,7,3,
2014,14 Jalisco,077 San Martín Hidalgo,311 Industria alimentaria,119,57,62,
2014,14 Jalisco,077 San Martín Hidalgo,312 Industria de las bebidas y del tabaco,59,52,7,
2014,14 Jalisco,077 San Martín Hidalgo,315 Fabricación de prendas de vestir,151,45,106,
2014,14 Jalisco,077 San Martín Hidalgo,31C  Subsectores agrupados por el principio de confidencialidad,29,22,7,
2014,14 Jalisco,077 San Martín Hidalgo,321 Industria de la madera,12,12,0,
2014,14 Jalisco,077 San Martín Hidalgo,327 Fabricación de productos a base de minerales no metálicos,15,8,7,
2014,14 Jalisco,077 San Martín Hidalgo,332 Fabricación de productos metálicos,52,50,2,
2014,14 Jalisco,077 San Martín Hidalgo,337 Fabricación de muebles colchones y persianas,64,61,3,
2014,14 Jalisco,077 San Martín Hidalgo,339 Otras industrias manufactureras,15,8,7,
2014,14 Jalisco,078 San Miguel el Alto,311 Industria alimentaria,352,262,90,
2014,14 Jalisco,078 San Miguel el Alto,313 Fabricación de insumos textiles y acabado de textiles,919,488,431,
2014,14 Jalisco,078 San Miguel el Alto,314 Fabricación de productos textiles excepto prendas de vestir,21,11,10,
2014,14 Jalisco,078 San Miguel el Alto,315 Fabricación de prendas de vestir,953,242,711,
2014,14 Jalisco,078 San Miguel el Alto,316 Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos,11,11,0,
2014,14 Jalisco,078 San Miguel el Alto,321 Industria de la madera,44,44,0,
2014,14 Jalisco,078 San Miguel el Alto,323 Impresión e industrias conexas,26,16,10,
2014,14 Jalisco,078 San Miguel el Alto,327 Fabricación de productos a base de minerales no metálicos,23,23,0,
2014,14 Jalisco,078 San Miguel el Alto,332 Fabricación de productos metálicos,61,59,2,
2014,14 Jalisco,078 San Miguel el Alto,337 Fabricación de muebles colchones y persianas,41,40,1,
2014,14 Jalisco,078 San Miguel el Alto,339 Otras industrias manufactureras,9,3,6,
2014,14 Jalisco,079 Gómez Farías,311 Industria alimentaria,112,48,64,
2014,14 Jalisco,079 Gómez Farías,312 Industria de las bebidas y del tabaco,12,9,3,
2014,14 Jalisco,079 Gómez Farías,313 Fabricación de insumos textiles y acabado de textiles,6,3,3,
2014,14 Jalisco,079 Gómez Farías,314 Fabricación de productos textiles excepto prendas de vestir,98,59,39,
2014,14 Jalisco,079 Gómez Farías,315 Fabricación de prendas de vestir,5,0,5,
2014,14 Jalisco,079 Gómez Farías,31C  Subsectores agrupados por el principio de confidencialidad,13,7,6,
2014,14 Jalisco,079 Gómez Farías,321 Industria de la madera,145,120,25,
2014,14 Jalisco,079 Gómez Farías,332 Fabricación de productos metálicos,15,15,0,
2014,14 Jalisco,079 Gómez Farías,337 Fabricación de muebles colchones y persianas,65,53,12,
2014,14 Jalisco,080 San Sebastián del Oeste,31C  Subsectores agrupados por el principio de confidencialidad,15,8,7,
2014,14 Jalisco,081 Santa María de los Ángeles,311 Industria alimentaria,13,6,7,
2014,14 Jalisco,081 Santa María de los Ángeles,316 Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos,10,7,3,
2014,14 Jalisco,081 Santa María de los Ángeles,31C  Subsectores agrupados por el principio de confidencialidad,18,15,3,
2014,14 Jalisco,082 Sayula,311 Industria alimentaria,328,146,182,
2014,14 Jalisco,082 Sayula,312 Industria de las bebidas y del tabaco,30,17,13,
2014,14 Jalisco,082 Sayula,315 Fabricación de prendas de vestir,184,39,145,
2014,14 Jalisco,082 Sayula,316 Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos,13,3,10,
2014,14 Jalisco,082 Sayula,31C  Subsectores agrupados por el principio de confidencialidad,6,2,4,
2014,14 Jalisco,082 Sayula,321 Industria de la madera,32,29,3,
2014,14 Jalisco,082 Sayula,323 Impresión e industrias conexas,7,6,1,
2014,14 Jalisco,082 Sayula,327 Fabricación de productos a base de minerales no metálicos,46,40,6,
2014,14 Jalisco,082 Sayula,332 Fabricación de productos metálicos,109,93,16,
2014,14 Jalisco,082 Sayula,333 Fabricación de maquinaria y equipo,8,7,1,
2014,14 Jalisco,082 Sayula,337 Fabricación de muebles colchones y persianas,63,60,3,
2014,14 Jalisco,082 Sayula,339 Otras industrias manufactureras,9,7,2,
2014,14 Jalisco,083 Tala,311 Industria alimentaria,903,683,220,
2014,14 Jalisco,083 Tala,312 Industria de las bebidas y del tabaco,117,96,21,
2014,14 Jalisco,083 Tala,315 Fabricación de prendas de vestir,4,2,2,
2014,14 Jalisco,083 Tala,31C  Subsectores agrupados por el principio de confidencialidad,111,91,20,
2014,14 Jalisco,083 Tala,321 Industria de la madera,17,17,0,
2014,14 Jalisco,083 Tala,322 Industria del papel,174,127,47,
2014,14 Jalisco,083 Tala,327 Fabricación de productos a base de minerales no metálicos,147,135,12,
2014,14 Jalisco,083 Tala,332 Fabricación de productos metálicos,584,320,264,
2014,14 Jalisco,083 Tala,337 Fabricación de muebles colchones y persianas,12,11,1,
2014,14 Jalisco,083 Tala,339 Otras industrias manufactureras,10,6,4,
2014,14 Jalisco,084 Talpa de Allende,311 Industria alimentaria,161,91,70,
2014,14 Jalisco,084 Talpa de Allende,316 Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos,12,11,1,
2014,14 Jalisco,084 Talpa de Allende,31C  Subsectores agrupados por el principio de confidencialidad,18,11,7,
2014,14 Jalisco,084 Talpa de Allende,321 Industria de la madera,12,12,0,
2014,14 Jalisco,084 Talpa de Allende,332 Fabricación de productos metálicos,22,21,1,
2014,14 Jalisco,084 Talpa de Allende,337 Fabricación de muebles colchones y persianas,13,13,0,
2014,14 Jalisco,085 Tamazula de Gordiano,311 Industria alimentaria,1006,813,193,
2014,14 Jalisco,085 Tamazula de Gordiano,312 Industria de las bebidas y del tabaco,23,17,6,
2014,14 Jalisco,085 Tamazula de Gordiano,315 Fabricación de prendas de vestir,6,1,5,
2014,14 Jalisco,085 Tamazula de Gordiano,31C  Subsectores agrupados por el principio de confidencialidad,4,2,2,
2014,14 Jalisco,085 Tamazula de Gordiano,321 Industria de la madera,20,16,4,
2014,14 Jalisco,085 Tamazula de Gordiano,327 Fabricación de productos a base de minerales no metálicos,11,10,1,
2014,14 Jalisco,085 Tamazula de Gordiano,332 Fabricación de productos metálicos,35,31,4,
2014,14 Jalisco,085 Tamazula de Gordiano,337 Fabricación de muebles colchones y persianas,4,4,0,
2014,14 Jalisco,086 Tapalpa,311 Industria alimentaria,80,46,34,
2014,14 Jalisco,086 Tapalpa,312 Industria de las bebidas y del tabaco,13,7,6,
2014,14 Jalisco,086 Tapalpa,315 Fabricación de prendas de vestir,26,6,20,
2014,14 Jalisco,086 Tapalpa,31C  Subsectores agrupados por el principio de confidencialidad,51,11,40,
2014,14 Jalisco,086 Tapalpa,321 Industria de la madera,111,111,0,
2014,14 Jalisco,086 Tapalpa,332 Fabricación de productos metálicos,15,15,0,
2014,14 Jalisco,086 Tapalpa,337 Fabricación de muebles colchones y persianas,11,11,0,
2014,14 Jalisco,086 Tapalpa,339 Otras industrias manufactureras,20,2,18,
2014,14 Jalisco,087 Tecalitlán,311 Industria alimentaria,70,37,33,
2014,14 Jalisco,087 Tecalitlán,312 Industria de las bebidas y del tabaco,21,10,11,
2014,14 Jalisco,087 Tecalitlán,315 Fabricación de prendas de vestir,3,1,2,
2014,14 Jalisco,087 Tecalitlán,31C  Subsectores agrupados por el principio de confidencialidad,14,3,11,
2014,14 Jalisco,087 Tecalitlán,321 Industria de la madera,27,27,0,
2014,14 Jalisco,087 Tecalitlán,327 Fabricación de productos a base de minerales no metálicos,21,20,1,
2014,14 Jalisco,087 Tecalitlán,332 Fabricación de productos metálicos,21,21,0,
2014,14 Jalisco,087 Tecalitlán,337 Fabricación de muebles colchones y persianas,23,23,0,
2014,14 Jalisco,087 Tecalitlán,339 Otras industrias manufactureras,4,2,2,
2014,14 Jalisco,088 Tecolotlán,311 Industria alimentaria,73,37,36,
2014,14 Jalisco,088 Tecolotlán,31C  Subsectores agrupados por el principio de confidencialidad,27,20,7,
2014,14 Jalisco,088 Tecolotlán,321 Industria de la madera,8,7,1,
2014,14 Jalisco,088 Tecolotlán,323 Impresión e industrias conexas,8,3,5,
2014,14 Jalisco,088 Tecolotlán,332 Fabricación de productos metálicos,32,32,0,
2014,14 Jalisco,088 Tecolotlán,337 Fabricación de muebles colchones y persianas,6,5,1,
2014,14 Jalisco,089 Techaluta de Montenegro,311 Industria alimentaria,8,4,4,
2014,14 Jalisco,089 Techaluta de Montenegro,31C  Subsectores agrupados por el principio de confidencialidad,10,10,0,
2014,14 Jalisco,090 Tenamaxtlán,311 Industria alimentaria,62,26,36,
2014,14 Jalisco,090 Tenamaxtlán,31C  Subsectores agrupados por el principio de confidencialidad,9,1,8,
2014,14 Jalisco,090 Tenamaxtlán,321 Industria de la madera,5,5,0,
2014,14 Jalisco,090 Tenamaxtlán,327 Fabricación de productos a base de minerales no metálicos,38,32,6,
2014,14 Jalisco,090 Tenamaxtlán,332 Fabricación de productos metálicos,14,14,0,
2014,14 Jalisco,090 Tenamaxtlán,337 Fabricación de muebles colchones y persianas,5,5,0,
2014,14 Jalisco,091 Teocaltiche,311 Industria alimentaria,156,87,69,
2014,14 Jalisco,091 Teocaltiche,313 Fabricación de insumos textiles y acabado de textiles,74,51,23,
2014,14 Jalisco,091 Teocaltiche,314 Fabricación de productos textiles excepto prendas de vestir,7,7,0,
2014,14 Jalisco,091 Teocaltiche,315 Fabricación de prendas de vestir,108,28,80,
2014,14 Jalisco,091 Teocaltiche,31C  Subsectores agrupados por el principio de confidencialidad,37,28,9,
2014,14 Jalisco,091 Teocaltiche,321 Industria de la madera,32,32,0,
2014,14 Jalisco,091 Teocaltiche,323 Impresión e industrias conexas,15,12,3,
2014,14 Jalisco,091 Teocaltiche,327 Fabricación de productos a base de minerales no metálicos,77,76,1,
2014,14 Jalisco,091 Teocaltiche,332 Fabricación de productos metálicos,78,77,1,
2014,14 Jalisco,091 Teocaltiche,337 Fabricación de muebles colchones y persianas,50,48,2,
2014,14 Jalisco,091 Teocaltiche,339 Otras industrias manufactureras,38,35,3,
2014,14 Jalisco,092 Teocuitatlán de Corona,311 Industria alimentaria,36,21,15,
2014,14 Jalisco,092 Teocuitatlán de Corona,316 Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos,3,2,1,
2014,14 Jalisco,092 Teocuitatlán de Corona,31C  Subsectores agrupados por el principio de confidencialidad,14,11,3,
2014,14 Jalisco,092 Teocuitatlán de Corona,332 Fabricación de productos metálicos,8,8,0,
2014,14 Jalisco,093 Tepatitlán de Morelos,311 Industria alimentaria,1636,1010,626,
2014,14 Jalisco,093 Tepatitlán de Morelos,312 Industria de las bebidas y del tabaco,362,236,126,
2014,14 Jalisco,093 Tepatitlán de Morelos,314 Fabricación de productos textiles excepto prendas de vestir,753,352,401,
2014,14 Jalisco,093 Tepatitlán de Morelos,315 Fabricación de prendas de vestir,759,313,446,
2014,14 Jalisco,093 Tepatitlán de Morelos,31C  Subsectores agrupados por el principio de confidencialidad,69,35,34,
2014,14 Jalisco,093 Tepatitlán de Morelos,321 Industria de la madera,74,70,4,
2014,14 Jalisco,093 Tepatitlán de Morelos,322 Industria del papel,73,53,20,
2014,14 Jalisco,093 Tepatitlán de Morelos,323 Impresión e industrias conexas,97,59,38,
2014,14 Jalisco,093 Tepatitlán de Morelos,325 Industria química,245,89,156,
2014,14 Jalisco,093 Tepatitlán de Morelos,326 Industria del plástico y del hule,65,47,18,
2014,14 Jalisco,093 Tepatitlán de Morelos,327 Fabricación de productos a base de minerales no metálicos,163,134,29,
2014,14 Jalisco,093 Tepatitlán de Morelos,332 Fabricación de productos metálicos,544,501,43,
2014,14 Jalisco,093 Tepatitlán de Morelos,333 Fabricación de maquinaria y equipo,435,423,12,
2014,14 Jalisco,093 Tepatitlán de Morelos,336 Fabricación de equipo de transporte,27,23,4,
2014,14 Jalisco,093 Tepatitlán de Morelos,337 Fabricación de muebles colchones y persianas,165,150,15,
2014,14 Jalisco,093 Tepatitlán de Morelos,339 Otras industrias manufactureras,49,21,28,
2014,14 Jalisco,094 Tequila,311 Industria alimentaria,289,80,209,
2014,14 Jalisco,094 Tequila,312 Industria de las bebidas y del tabaco,1172,921,251,
2014,14 Jalisco,094 Tequila,315 Fabricación de prendas de vestir,5,0,5,
2014,14 Jalisco,094 Tequila,316 Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos,14,10,4,
2014,14 Jalisco,094 Tequila,31C  Subsectores agrupados por el principio de confidencialidad,38,29,9,
2014,14 Jalisco,094 Tequila,321 Industria de la madera,117,106,11,
2014,14 Jalisco,094 Tequila,322 Industria del papel,4,0,4,
2014,14 Jalisco,094 Tequila,323 Impresión e industrias conexas,7,5,2,
2014,14 Jalisco,094 Tequila,327 Fabricación de productos a base de minerales no metálicos,45,42,3,
2014,14 Jalisco,094 Tequila,332 Fabricación de productos metálicos,106,92,14,
2014,14 Jalisco,094 Tequila,337 Fabricación de muebles colchones y persianas,31,31,0,
2014,14 Jalisco,094 Tequila,339 Otras industrias manufactureras,27,10,17,
2014,14 Jalisco,095 Teuchitlán,311 Industria alimentaria,42,19,23,
2014,14 Jalisco,095 Teuchitlán,31C  Subsectores agrupados por el principio de confidencialidad,9,8,1,
2014,14 Jalisco,095 Teuchitlán,332 Fabricación de productos metálicos,7,7,0,
2014,14 Jalisco,096 Tizapán el Alto,311 Industria alimentaria,101,43,58,
2014,14 Jalisco,096 Tizapán el Alto,315 Fabricación de prendas de vestir,4,1,3,
2014,14 Jalisco,096 Tizapán el Alto,31C  Subsectores agrupados por el principio de confidencialidad,35,24,11,
2014,14 Jalisco,096 Tizapán el Alto,332 Fabricación de productos metálicos,23,22,1,
2014,14 Jalisco,096 Tizapán el Alto,337 Fabricación de muebles colchones y persianas,9,9,0,
